ParticipantID,Block,TrialIndex,Scene,Event,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyResponse,SurveyResponseCorrect,SurveyRT,BrakeInput,ThrottleInput,SteeringInput,Car2Merge,Collision,Car2DecelStartAbs,Car2CollisionAbs,TimeToCollision
datatest2,Night,0,U_Red_R,Practice,49.414,31.242,-1.052,0.868,756.148,,63.078,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,49.514,31.342,-1.06,0.868,758.973,,63.271,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,49.615,31.443,-1.079,0.868,761.802,,63.279,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,49.715,31.543,-1.101,0.868,764.629,,63.238,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,49.815,31.643,-1.121,0.868,767.455,,63.271,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,49.914,31.742,-1.138,0.868,770.292,,63.716,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,50.014,31.842,-1.148,0.868,773.146,,63.926,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,50.115,31.943,-1.153,0.868,776.004,,63.936,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,50.214,32.042,-1.151,0.868,778.863,,64.119,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,50.315,32.143,-1.142,0.868,781.74,,64.649,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,50.414,32.242,-1.126,0.868,784.642,,65.185,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,50.514,32.342,-1.105,0.868,787.559,,65.323,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,50.616,32.444,-1.079,0.868,790.479,,65.317,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,50.714,32.542,-1.048,0.868,793.402,,65.577,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,50.813,32.641,-1.014,0.868,796.344,,66.09,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,50.914,32.742,-0.975,0.868,799.302,,66.264,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,51.015,32.843,-0.934,0.868,802.265,,66.307,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,51.113,32.941,-0.889,0.868,805.235,,66.675,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,51.214,33.042,-0.843,0.868,808.22,,66.852,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,51.314,33.142,-0.794,0.868,811.216,,67.256,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,51.414,33.242,-0.744,0.868,814.226,,67.405,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,51.515,33.343,-0.691,0.868,817.239,,67.383,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,51.614,33.442,-0.609,0.868,820.247,,67.257,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,51.714,33.542,-0.512,0.868,823.25,,67.193,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,51.814,33.642,-0.402,0.868,826.25,,67.122,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,51.914,33.742,-0.276,0.868,829.246,,67.036,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,52.014,33.842,-0.157,0.868,832.238,,66.918,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,52.114,33.942,-0.031,0.868,835.225,,66.845,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,52.215,34.043,0.104,0.868,838.208,,66.779,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,52.314,34.142,0.233,0.868,841.188,,66.64,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,52.414,34.242,0.328,0.868,844.163,,66.551,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,52.515,34.343,0.412,0.868,847.135,,66.477,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,52.614,34.442,0.476,0.868,850.105,,66.397,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,52.714,34.542,0.514,0.868,853.071,,66.313,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,52.814,34.642,0.525,0.868,856.033,,66.228,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,52.914,34.742,0.51,0.868,858.992,,66.144,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,53.014,34.842,0.469,0.868,861.946,,66.064,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,53.114,34.942,0.407,0.868,864.897,,65.987,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,53.214,35.042,0.325,0.868,867.844,,65.913,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,53.314,35.142,0.225,0.868,870.787,,65.842,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,53.414,35.242,0.111,0.868,873.727,,65.773,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,53.514,35.342,-0.015,0.868,876.663,,65.706,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,53.614,35.442,-0.153,0.868,879.595,,65.64,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,53.714,35.542,-0.299,0.868,882.524,,65.575,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,53.814,35.642,-0.448,0.868,885.45,,65.463,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,53.914,35.742,-0.577,0.868,888.372,,65.379,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,54.014,35.842,-0.706,0.868,891.29,,65.315,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,54.114,35.942,-0.829,0.868,894.206,,65.251,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,54.214,36.042,-0.941,0.868,897.119,,65.184,0,,-1,-1,,,-1,0,0,0,0,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,54.314,36.142,-1.041,0.868,900.03,,65.117,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,54.414,36.242,-1.128,0.868,902.938,,65.049,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,54.514,36.342,-1.206,0.868,905.843,,64.941,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,54.614,36.442,-1.298,0.868,908.742,,64.858,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,54.714,36.542,-1.384,0.868,911.639,,64.795,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,54.814,36.642,-1.454,0.868,914.531,,64.638,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,54.914,36.742,-1.488,0.87,917.418,,64.538,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,55.014,36.842,-1.517,0.872,920.301,,64.472,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,55.114,36.942,-1.536,0.871,923.182,,64.405,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,55.214,37.042,-1.538,0.87,926.059,,64.333,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,55.314,37.142,-1.521,0.87,928.934,,64.26,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,55.414,37.242,-1.479,0.87,931.805,,64.111,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,55.514,37.342,-1.384,0.869,934.665,,63.952,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,55.614,37.442,-1.258,0.868,937.519,,63.863,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,55.714,37.542,-1.103,0.868,940.368,,63.77,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,55.814,37.642,-0.913,0.868,943.21,,63.674,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,55.915,37.743,-0.695,0.868,946.046,,63.564,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,56.015,37.843,-0.478,0.868,948.877,,63.465,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,56.114,37.942,-0.241,0.868,951.703,,63.394,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,56.214,38.042,0.009,0.868,954.524,,63.33,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,56.314,38.142,0.264,0.868,957.342,,63.269,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,56.414,38.242,0.519,0.868,960.158,,63.208,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,56.514,38.342,0.77,0.868,962.971,,63.107,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,56.614,38.442,0.981,0.868,965.78,,62.942,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,56.714,38.542,1.165,0.868,968.586,,62.87,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,56.814,38.642,1.329,0.868,971.39,,62.791,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,56.914,38.742,1.466,0.868,974.192,,62.705,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,57.014,38.842,1.571,0.869,976.991,,62.617,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,57.114,38.942,1.651,0.871,979.787,,62.511,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,57.213,39.041,1.744,0.871,982.577,,62.39,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,57.314,39.142,1.857,0.869,985.362,,62.294,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,57.413,39.241,1.973,0.868,988.143,,62.231,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,57.514,39.342,2.101,0.868,990.92,,62.16,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,57.614,39.442,2.274,0.868,993.688,,61.911,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,57.714,39.542,2.52,0.868,996.439,,61.689,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,57.814,39.642,2.819,0.868,999.177,,61.555,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,57.913,39.741,3.161,0.868,1001.905,,61.416,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,58.013,39.841,3.522,0.868,1004.623,,61.279,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,58.114,39.942,3.926,0.869,1007.33,,61.163,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,58.214,40.042,4.335,0.869,1010.031,,61.046,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,58.314,40.142,4.735,0.869,1012.729,,60.97,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,58.414,40.242,5.116,0.868,1015.424,,60.797,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,58.514,40.342,5.452,0.868,1018.118,,60.699,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,58.613,40.441,5.756,0.868,1020.812,,60.536,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,58.714,40.542,5.988,0.868,1023.503,,60.31,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,58.814,40.642,6.162,0.868,1026.19,,60.16,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,58.913,40.741,6.278,0.868,1028.873,,60.002,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,59.014,40.842,6.336,0.868,1031.552,,59.851,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,59.113,40.941,6.336,0.868,1034.224,,59.652,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,59.214,41.042,6.259,0.868,1036.883,,59.39,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,59.314,41.142,6.127,0.868,1039.531,,59.261,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,59.414,41.242,5.948,0.868,1042.172,,59.139,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,59.514,41.342,5.724,0.868,1044.804,,59.026,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,59.614,41.442,5.459,0.868,1047.427,,58.924,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,59.714,41.542,5.179,0.868,1050.044,,58.81,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,59.813,41.641,4.888,0.868,1052.655,,58.734,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,59.914,41.742,4.579,0.868,1055.261,,58.671,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,60.017,41.845,4.263,0.868,1057.863,,58.614,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,60.113,41.941,3.944,0.87,1060.463,,58.558,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,60.213,42.041,3.626,0.87,1063.06,,58.502,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,60.314,42.142,3.312,0.869,1065.656,,58.446,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,60.414,42.242,3.002,0.868,1068.248,,58.39,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,60.513,42.341,2.696,0.868,1070.839,,58.333,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,60.614,42.442,2.396,0.868,1073.428,,58.277,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,60.713,42.541,2.106,0.868,1076.016,,58.159,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,60.813,42.641,1.852,0.868,1078.6,,58.057,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,60.913,42.741,1.61,0.87,1081.183,,57.995,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,61.012,42.84,1.383,0.871,1083.765,,57.93,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,61.113,42.941,1.174,0.869,1086.344,,57.863,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,61.213,43.041,0.985,0.868,1088.922,,57.797,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,61.313,43.141,0.815,0.868,1091.499,,57.706,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,61.413,43.241,0.687,0.868,1094.072,,57.562,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,61.513,43.341,0.583,0.868,1096.641,,57.492,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,61.613,43.441,0.5,0.868,1099.208,,57.421,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,61.713,43.541,0.44,0.868,1101.773,,57.35,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,61.813,43.641,0.402,0.868,1104.335,,57.281,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,61.913,43.741,0.385,0.868,1106.894,,57.215,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,62.013,43.841,0.386,0.868,1109.45,,57.151,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,62.113,43.941,0.403,0.868,1112.003,,57.09,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,62.212,44.04,0.432,0.868,1114.554,,57.03,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,62.313,44.141,0.473,0.868,1117.101,,56.973,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,62.413,44.241,0.524,0.868,1119.647,,56.955,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,62.513,44.341,0.582,0.868,1122.2,,57.381,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,62.613,44.441,0.648,0.868,1124.775,,57.99,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,62.714,44.542,0.714,0.868,1127.379,,58.588,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,62.812,44.64,0.748,0.868,1130.005,,58.905,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,62.913,44.741,0.775,0.868,1132.648,,59.411,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,63.013,44.841,0.791,0.868,1135.316,,60.029,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,63.112,44.94,0.789,0.868,1138.012,,60.669,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,63.213,45.041,0.767,0.868,1140.737,,61.314,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,63.313,45.141,0.725,0.868,1143.49,,61.949,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,63.413,45.241,0.691,0.868,1146.271,,62.551,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,63.513,45.341,0.654,0.868,1149.08,,63.202,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,63.613,45.441,0.611,0.868,1151.918,,63.859,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,63.714,45.542,0.563,0.868,1154.785,,64.466,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,63.812,45.64,0.495,0.868,1157.674,,64.789,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,63.913,45.741,0.429,0.868,1160.571,,64.834,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,64.014,45.842,0.362,0.868,1163.468,,64.803,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,64.113,45.941,0.291,0.868,1166.363,,64.75,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,64.213,46.041,0.215,0.868,1169.255,,64.69,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,64.313,46.141,0.131,0.868,1172.145,,64.628,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,64.413,46.241,0.04,0.868,1175.031,,64.565,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,64.513,46.341,-0.058,0.868,1177.914,,64.502,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,64.613,46.441,-0.163,0.868,1180.795,,64.439,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,64.712,46.54,-0.273,0.868,1183.673,,64.525,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,64.812,46.64,-0.39,0.868,1186.562,,64.788,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,64.912,46.74,-0.512,0.868,1189.456,,64.817,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,65.03,46.858,-0.66,0.868,1192.833,,64.773,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,65.113,46.941,-0.76,0.868,1195.242,,64.658,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,65.214,47.042,-0.853,0.868,1198.128,,64.576,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,65.313,47.141,-0.942,0.868,1201.012,,64.512,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,65.412,47.24,-1.02,0.868,1203.894,,64.444,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,65.513,47.341,-1.081,0.868,1206.772,,64.382,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,65.613,47.441,-1.125,0.868,1209.655,,64.691,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,65.712,47.54,-1.151,0.868,1212.551,,64.861,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,65.813,47.641,-1.159,0.868,1215.451,,64.856,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,65.914,47.742,-1.15,0.868,1218.349,,64.806,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,66.013,47.841,-1.128,0.868,1221.245,,64.744,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,66.113,47.941,-1.093,0.868,1224.138,,64.68,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,66.212,48.04,-1.047,0.868,1227.027,,64.615,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,66.313,48.141,-0.991,0.868,1229.914,,64.551,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,66.414,48.242,-0.928,0.868,1232.797,,64.488,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,66.513,48.341,-0.857,0.868,1235.682,,64.692,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,66.614,48.442,-0.78,0.868,1238.575,,64.784,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,66.713,48.541,-0.697,0.868,1241.47,,64.765,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,66.813,48.641,-0.611,0.868,1244.363,,64.801,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,66.913,48.741,-0.52,0.868,1247.267,,65.212,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,67.013,48.841,-0.426,0.868,1250.184,,65.358,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,67.114,48.942,-0.339,0.868,1253.104,,65.283,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
datatest2,Night,0,U_Red_R,Practice,67.213,49.041,-0.274,0.868,1256.02,,65.232,0,,-1,-1,,,-1,0,0,0,1,0,48.329,,
