ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,LaneDeviation,SpeedMPH
98,Day,0,Practice,Unexpected,Red,Left,11.25,8.13,-0.0006,0.8676,3.0298,-0.0006,9.55
98,Day,0,Practice,Unexpected,Red,Left,11.36,8.24,-0.0007,0.8676,3.5082,-0.0007,10.22
98,Day,0,Practice,Unexpected,Red,Left,11.46,8.34,-0.0009,0.8676,3.9938,-0.0009,10.89
98,Day,0,Practice,Unexpected,Red,Left,11.58,8.45,-0.0010,0.8682,4.5506,-0.0010,11.68
98,Day,0,Practice,Unexpected,Red,Left,11.68,8.56,-0.0012,0.8686,5.1281,-0.0012,12.35
98,Day,0,Practice,Unexpected,Red,Left,11.79,8.67,-0.0013,0.8685,5.7606,-0.0013,13.13
98,Day,0,Practice,Unexpected,Red,Left,11.90,8.78,-0.0015,0.8683,6.4220,-0.0015,13.91
98,Day,0,Practice,Unexpected,Red,Left,12.01,8.88,-0.0017,0.8681,7.1016,-0.0017,14.58
98,Day,0,Practice,Unexpected,Red,Left,12.12,8.99,-0.0020,0.8681,7.8295,-0.0020,15.36
98,Day,0,Practice,Unexpected,Red,Left,12.22,9.10,-0.0022,0.8681,8.5681,-0.0022,16.03
98,Day,0,Practice,Unexpected,Red,Left,12.33,9.20,-0.0025,0.8681,9.3421,-0.0025,16.70
98,Day,0,Practice,Unexpected,Red,Left,12.44,9.31,-0.0028,0.8681,10.1770,-0.0028,17.48
98,Day,0,Practice,Unexpected,Red,Left,12.54,9.42,-0.0031,0.8681,10.9961,-0.0031,18.15
98,Day,0,Practice,Unexpected,Red,Left,12.65,9.52,-0.0034,0.8681,11.8930,-0.0034,18.93
98,Day,0,Practice,Unexpected,Red,Left,12.76,9.63,-0.0038,0.8681,12.8206,-0.0038,19.60
98,Day,0,Practice,Unexpected,Red,Left,12.87,9.74,-0.0042,0.8681,13.7792,-0.0042,20.27
98,Day,0,Practice,Unexpected,Red,Left,12.97,9.84,-0.0046,0.8681,14.7468,-0.0046,21.05
