ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndTimeAbs,TrialEndTimeRel,MergeCueTimeRel,DriverResponseTimeRel,ReactionTime,ResponseType,SurveyQuestion,SurveyResponse,SurveyRT
1,Night,0,Practice,Expected,Red,Left,66.53,53.05,0.6524,0.8682,1116.1010,0.6524,34.97,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,66.64,53.15,0.6462,0.8682,1117.6810,0.6462,34.98,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,66.75,53.27,0.6425,0.8682,1119.4800,0.6425,34.99,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,66.86,53.38,0.6430,0.8682,1121.2660,0.6430,35.00,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,66.98,53.50,0.6476,0.8683,1123.0820,0.6476,35.03,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,67.08,53.60,0.6550,0.8683,1124.6720,0.6550,35.03,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,67.18,53.70,0.6694,0.8682,1126.2680,0.6694,35.07,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,67.30,53.82,0.6844,0.8682,1128.0790,0.6844,35.04,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,67.40,53.92,0.6920,0.8682,1129.6800,0.6920,35.01,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,67.50,54.02,0.6952,0.8681,1131.2510,0.6952,35.00,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,67.60,54.12,0.6952,0.8681,1132.8250,0.6952,34.99,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,67.72,54.23,0.6928,0.8680,1134.6090,0.6928,34.98,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,67.82,54.33,0.6905,0.8680,1136.1800,0.6905,35.00,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,67.92,54.44,0.6964,0.8679,1137.8070,0.6964,35.02,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,68.04,54.55,0.7087,0.8678,1139.6220,0.7087,35.03,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,68.14,54.66,0.7137,0.8677,1141.2230,0.7137,35.01,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,68.24,54.76,0.7188,0.8675,1142.7990,0.7188,35.03,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,68.34,54.86,0.7374,0.8672,1144.4090,0.7374,34.98,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,68.46,54.97,0.7623,0.8664,1146.2150,0.7623,35.05,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,68.56,55.07,0.7699,0.8662,1147.7810,0.7699,35.00,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,68.67,55.19,0.7666,0.8659,1149.5780,0.7666,34.98,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,68.77,55.29,0.7548,0.8667,1151.1440,0.7548,34.98,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,68.89,55.41,0.7335,0.8681,1153.0350,0.7335,34.97,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,69.02,55.54,0.7063,0.8689,1155.0370,0.7063,34.96,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,69.14,55.65,0.6799,0.8691,1156.8230,0.6799,34.95,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,69.25,55.77,0.6521,0.8690,1158.6310,0.6521,34.94,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,69.37,55.89,0.6236,0.8703,1160.4490,0.6236,34.93,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,69.49,56.00,0.5943,0.8711,1162.2820,0.5943,34.92,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,69.59,56.11,0.5668,0.8741,1163.9680,0.5668,34.92,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,69.70,56.21,0.5405,0.8755,1165.5540,0.5405,34.91,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,69.80,56.31,0.5137,0.8777,1167.1430,0.5137,34.90,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,69.90,56.41,0.4869,0.8773,1168.7060,0.4869,34.89,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,70.00,56.52,0.4587,0.8807,1170.3050,0.4587,34.88,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
1,Night,0,Practice,Expected,Red,Left,70.10,56.62,0.4294,0.8799,1171.9280,0.4294,34.87,1,Manual_P,81.90,68.42,-1.000,-1.000,-1.000,None,What was the color of the REAR turn signal?,Amber,8.629
